"source","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","subclass","superorder","order","suborder","infraorder","hyporder","superfamily","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"UMZM",6122,NA,NA,NA,NA,NA,NA,NA,"Caenolestomyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Archemyobiinae",NA,NA,"Caenolestomyobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Caenolestomyobia"
"UMZM",6125,NA,NA,NA,NA,NA,NA,NA,"Dromicimyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Archemyobiinae",NA,NA,"Dromicimyobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Dromicimyobia"
"UMZM",6127,NA,NA,NA,NA,NA,NA,NA,"Australomyobiinae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Australomyobiinae",NA,NA,NA,NA,NA,NA,"subfamily",NA,NA,NA,NA,NA,NA,NA,"Australomyobiinae"
"UMZM",6128,NA,NA,NA,NA,NA,NA,NA,"Acrobatobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Australomyobiinae",NA,NA,"Acrobatobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Acrobatobia"
"UMZM",6130,NA,NA,NA,NA,NA,NA,NA,"Australomyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Australomyobiinae",NA,NA,"Australomyobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Australomyobia"
"UMZM",6136,NA,NA,NA,NA,NA,NA,NA,"Myobiinae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,NA,NA,NA,NA,"subfamily",NA,NA,NA,NA,NA,NA,NA,"Myobiinae"
"UMZM",6137,NA,NA,NA,NA,NA,NA,NA,"Anuncomyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Anuncomyobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Anuncomyobia"
"UMZM",6139,NA,NA,NA,NA,NA,NA,NA,"Austromyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Austromyobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Austromyobia"
"UMZM",6140,NA,NA,NA,NA,NA,NA,NA,"Austromyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Austromyobia","Austromyobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Austromyobia"
"UMZM",6150,NA,NA,NA,NA,NA,NA,NA,"Dendromyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Austromyobia","Dendromyobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Dendromyobia"
"UMZM",6153,NA,NA,NA,NA,NA,NA,NA,"Cryptomyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Cryptomyobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Cryptomyobia"
"UMZM",6154,NA,NA,NA,NA,NA,NA,NA,"Cryptomyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Cryptomyobia","Cryptomyobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Cryptomyobia"
"UMZM",6156,NA,NA,NA,NA,NA,NA,NA,"Dipodomyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Cryptomyobia","Dipodomyobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Dipodomyobia"
"UMZM",6168,NA,NA,NA,NA,NA,NA,NA,"Gundimyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Gundimyobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Gundimyobia"
"UMZM",6170,NA,NA,NA,NA,NA,NA,NA,"Idiurobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Idiurobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Idiurobia"
"UMZM",6172,NA,NA,NA,NA,NA,NA,NA,"Lavoimyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Lavoimyobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Lavoimyobia"
"UMZM",6174,NA,NA,NA,NA,NA,NA,NA,"Myobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Myobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Myobia"
"UMZM",6175,NA,NA,NA,NA,NA,NA,NA,"Angomyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Myobia","Angomyobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Angomyobia"
"UMZM",6178,NA,NA,NA,NA,NA,NA,NA,"Myobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Myobia","Myobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Myobia"
"UMZM",6192,NA,NA,NA,NA,NA,NA,NA,"Otomyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Myobia","Otomyobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Otomyobia"
"UMZM",6194,NA,NA,NA,NA,NA,NA,NA,"Proradfordia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Proradfordia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Proradfordia"
"UMZM",6197,NA,NA,NA,NA,NA,NA,NA,"Radfordia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Radfordia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Radfordia"
"UMZM",6200,NA,NA,NA,NA,NA,NA,NA,"Acomyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Radfordia","Acomyobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Acomyobia"
"UMZM",6202,NA,NA,NA,NA,NA,NA,NA,"Graphiurobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Radfordia","Graphiurobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Graphiurobia"
"UMZM",6214,NA,NA,NA,NA,NA,NA,NA,"Hesperomyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Radfordia","Hesperomyobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Hesperomyobia"
"UMZM",6227,NA,NA,NA,NA,NA,NA,NA,"Lophurmyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Radfordia","Lophurmyobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Lophurmyobia"
"UMZM",6229,NA,NA,NA,NA,NA,NA,NA,"Microtimyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Radfordia","Microtimyobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Microtimyobia"
"UMZM",6251,NA,NA,NA,NA,NA,NA,NA,"Neotomobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Radfordia","Neotomobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Neotomobia"
"UMZM",6257,NA,NA,NA,NA,NA,NA,NA,"Petromyscobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Radfordia","Petromyscobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Petromyscobia"
"UMZM",6259,NA,NA,NA,NA,NA,NA,NA,"Radfordia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Radfordia","Radfordia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Radfordia"
"UMZM",6291,NA,NA,NA,NA,NA,NA,NA,"Rattimyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Radfordia","Rattimyobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Rattimyobia"
"UMZM",6297,NA,NA,NA,NA,NA,NA,NA,"Syconycterobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Myobiinae",NA,NA,"Radfordia","Syconycterobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Syconycterobia"
"UMZM",6307,NA,NA,NA,NA,NA,NA,NA,"Protomyobiinae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae",NA,NA,NA,NA,NA,NA,"subfamily",NA,NA,NA,NA,NA,NA,NA,"Protomyobiinae"
"UMZM",6308,NA,NA,NA,NA,NA,NA,NA,"Acanthophthirius",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Acanthophthirius",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Acanthophthirius"
"UMZM",6309,NA,NA,NA,NA,NA,NA,NA,"Acanthophthirius",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Acanthophthirius","Acanthophthirius",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Acanthophthirius"
"UMZM",6349,NA,NA,NA,NA,NA,NA,NA,"Myotimyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Acanthophthirius","Myotimyobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Myotimyobia"
"UMZM",6390,NA,NA,NA,NA,NA,NA,NA,"Binunculoides",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Binunculoides",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Binunculoides"
"UMZM",6392,NA,NA,NA,NA,NA,NA,NA,"Binuncus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Binuncus",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Binuncus"
"UMZM",6393,NA,NA,NA,NA,NA,NA,NA,"Binuncus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Binuncus","Binuncus",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Binuncus"
"UMZM",6408,NA,NA,NA,NA,NA,NA,NA,"Probinuncus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Binuncus","Probinuncus",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Probinuncus"
"UMZM",6414,NA,NA,NA,NA,NA,NA,NA,"Calcarmyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Calcarmyobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Calcarmyobia"
"UMZM",6445,NA,NA,NA,NA,NA,NA,NA,"Eudusbabekia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Eudusbabekia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Eudusbabekia"
"UMZM",6446,NA,NA,NA,NA,NA,NA,NA,"Eudusbabekia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Eudusbabekia","Eudusbabekia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Eudusbabekia"
"UMZM",6480,NA,NA,NA,NA,NA,NA,NA,"Synoecomyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Eudusbabekia","Synoecomyobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Synoecomyobia"
"UMZM",6482,NA,NA,NA,NA,NA,NA,NA,"Ewingana",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Ewingana",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Ewingana"
"UMZM",6483,NA,NA,NA,NA,NA,NA,NA,"Doreyana",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Ewingana","Doreyana",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Doreyana"
"UMZM",6497,NA,NA,NA,NA,NA,NA,NA,"Ewingana",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Ewingana","Ewingana",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Ewingana"
"UMZM",6505,NA,NA,NA,NA,NA,NA,NA,"Expletobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Expletobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Expletobia"
"UMZM",6508,NA,NA,NA,NA,NA,NA,NA,"Furipterobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Furipterobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Furipterobia"
"UMZM",6511,NA,NA,NA,NA,NA,NA,NA,"Hipposiderobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Hipposiderobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Hipposiderobia"
"UMZM",6512,NA,NA,NA,NA,NA,NA,NA,"Hipposiderobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Hipposiderobia","Hipposiderobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Hipposiderobia"
"UMZM",6519,NA,NA,NA,NA,NA,NA,NA,"Orientobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Hipposiderobia","Orientobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Orientobia"
"UMZM",6532,NA,NA,NA,NA,NA,NA,NA,"Ioannela",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Ioannela",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Ioannela"
"UMZM",6539,NA,NA,NA,NA,NA,NA,NA,"Metabinuncus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Metabinuncus",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Metabinuncus"
"UMZM",6552,NA,NA,NA,NA,NA,NA,NA,"Mystacobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Mystacobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Mystacobia"
"UMZM",6554,NA,NA,NA,NA,NA,NA,NA,"Myzopodobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Myzopodobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Myzopodobia"
"UMZM",6556,NA,NA,NA,NA,NA,NA,NA,"Natalimyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Natalimyobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Natalimyobia"
"UMZM",6558,NA,NA,NA,NA,NA,NA,NA,"Neomyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Neomyobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Neomyobia"
"UMZM",6559,NA,NA,NA,NA,NA,NA,NA,"Neomyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Neomyobia","Neomyobia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Neomyobia"
"UMZM",6564,NA,NA,NA,NA,NA,NA,NA,"Rhinolophilia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Neomyobia","Rhinolophilia",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Rhinolophilia"
"UMZM",6581,NA,NA,NA,NA,NA,NA,NA,"Nycterimyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Nycterimyobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Nycterimyobia"
"UMZM",6584,NA,NA,NA,NA,NA,NA,NA,"Pteracarus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Pteracarus",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Pteracarus"
"UMZM",6634,NA,NA,NA,NA,NA,NA,NA,"Schizomyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Schizomyobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Schizomyobia"
"UMZM",6636,NA,NA,NA,NA,NA,NA,NA,"Thryomyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Thryomyobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Thryomyobia"
"UMZM",6639,NA,NA,NA,NA,NA,NA,NA,"Triaenomyobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Triaenomyobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Triaenomyobia"
"UMZM",6641,NA,NA,NA,NA,NA,NA,NA,"Ugandobia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Myobiidae","Protomyobiinae","Acanthophthiriini",NA,"Ugandobia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Ugandobia"
