"TPTdataset","TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","subclass","superorder","order","suborder","infraorder","hyporder","superfamily","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"UMZM",674,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes ceratophyllus Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"ceratophyllus",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes ceratophyllus"
"UMZM",675,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes cetti Badek, Dabert & Mironov, 2008",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"cetti",NA,"species",NA,"Badek, Dabert & Mironov, 2008",NA,NA,NA,NA,NA,"Proctophyllodes cetti"
"UMZM",676,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes chichkanensis Chirov & Mironov, 1983",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"chichkanensis",NA,"species",NA,"Chirov & Mironov, 1983",NA,NA,NA,NA,NA,"Proctophyllodes chichkanensis"
"UMZM",677,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes chlorurae Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"chlorurae",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes chlorurae"
"UMZM",678,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes ciae Bauer, 1939",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"ciae",NA,"species",NA,"Bauer, 1939",NA,NA,NA,NA,NA,"Proctophyllodes ciae"
"UMZM",679,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes clavatus Fritsch, 1961",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"clavatus",NA,"species",NA,"Fritsch, 1961",NA,NA,NA,NA,NA,"Proctophyllodes clavatus"
"UMZM",680,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes coerebae Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"coerebae",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes coerebae"
"UMZM",681,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes corvinellae Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"corvinellae",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes corvinellae"
"UMZM",682,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes corvorum Vitzthum, 1922",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"corvorum",NA,"species",NA,"Vitzthum, 1922",NA,NA,NA,NA,NA,"Proctophyllodes corvorum"
"UMZM",683,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes cotyledon Trouessart, 1899",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"cotyledon",NA,"species",NA,"Trouessart, 1899",NA,NA,NA,NA,NA,"Proctophyllodes cotyledon"
"UMZM",684,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes cribratus De Alzuet & Brandetti, 1987",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"cribratus",NA,"species",NA,"De Alzuet & Brandetti, 1987",NA,NA,NA,NA,NA,"Proctophyllodes cribratus"
"UMZM",685,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes curtiglandarinus Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"curtiglandarinus",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes curtiglandarinus"
"UMZM",686,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes curtiphyllus Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"curtiphyllus",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes curtiphyllus"
"UMZM",687,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes cyanerpis Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"cyanerpis",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes cyanerpis"
"UMZM",688,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes cyclarhis Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"cyclarhis",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes cyclarhis"
"UMZM",689,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes danieli Cerny, 1988",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"danieli",NA,"species",NA,"Cerny, 1988",NA,NA,NA,NA,NA,"Proctophyllodes danieli"
"UMZM",690,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes darwini OConnor, Foufopolous & Lipton, 2005",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"darwini",NA,"species",NA,"OConnor, Foufopolous & Lipton, 2005",NA,NA,NA,NA,NA,"Proctophyllodes darwini"
"UMZM",691,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes dasyxiphus Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"dasyxiphus",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes dasyxiphus"
"UMZM",692,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes dendroicae Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"dendroicae",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes dendroicae"
"UMZM",693,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes detruncatus Oudemans, 1905",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"detruncatus",NA,"species",NA,"Oudemans, 1905",NA,NA,NA,NA,NA,"Proctophyllodes detruncatus"
"UMZM",694,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes dicruri Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"dicruri",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes dicruri"
"UMZM",695,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes diglossae Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"diglossae",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes diglossae"
"UMZM",696,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes doleophyes Gaud, 1957",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"doleophyes",NA,"species",NA,"Gaud, 1957",NA,NA,NA,NA,NA,"Proctophyllodes doleophyes"
"UMZM",697,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes egglestoni Spory, 1965",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"egglestoni",NA,"species",NA,"Spory, 1965",NA,NA,NA,NA,NA,"Proctophyllodes egglestoni"
"UMZM",698,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes elegans Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"elegans",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes elegans"
"UMZM",699,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes emberizae Atyeo & Vassilev, 1964",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"emberizae",NA,"species",NA,"Atyeo & Vassilev, 1964",NA,NA,NA,NA,NA,"Proctophyllodes emberizae"
"UMZM",700,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes empidonicis Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"empidonicis",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes empidonicis"
"UMZM",701,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes euphoniae Mironov, 2017",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"euphoniae",NA,"species",NA,"Mironov, 2017",NA,NA,NA,NA,NA,"Proctophyllodes euphoniae"
"UMZM",702,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes euryurus Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"euryurus",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes euryurus"
"UMZM",703,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes flexuosa Wang, Wang & Su, 2014",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"flexuosa",NA,"species",NA,"Wang, Wang & Su, 2014",NA,NA,NA,NA,NA,"Proctophyllodes flexuosa"
"UMZM",704,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes fuchsi Mironov, 1997",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"fuchsi",NA,"species",NA,"Mironov, 1997",NA,NA,NA,NA,NA,"Proctophyllodes fuchsi"
"UMZM",705,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes gallowayi Mironov & OConnor, 2014",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"gallowayi",NA,"species",NA,"Mironov & OConnor, 2014",NA,NA,NA,NA,NA,"Proctophyllodes gallowayi"
"UMZM",706,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes garrula Wang, Wang & Su, 2014",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"garrula",NA,"species",NA,"Wang, Wang & Su, 2014",NA,NA,NA,NA,NA,"Proctophyllodes garrula"
"UMZM",707,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes gerygonae Mironov & Galloway, 2002",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"gerygonae",NA,"species",NA,"Mironov & Galloway, 2002",NA,NA,NA,NA,NA,"Proctophyllodes gerygonae"
"UMZM",708,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes glandarinus (Koch, 1841)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"glandarinus",NA,"species",NA,"(Koch, 1841)",NA,NA,NA,NA,NA,"Proctophyllodes glandarinus"
"UMZM",709,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes gularis Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"gularis",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes gularis"
"UMZM",710,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes gymnomystacis Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"gymnomystacis",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes gymnomystacis"
"UMZM",711,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes habiae Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"habiae",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes habiae"
"UMZM",712,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes helenae Chirov & Mironov, 1984",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"helenae",NA,"species",NA,"Chirov & Mironov, 1984",NA,NA,NA,NA,NA,"Proctophyllodes helenae"
"UMZM",713,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes hipposideros Gaud, 1953",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"hipposideros",NA,"species",NA,"Gaud, 1953",NA,NA,NA,NA,NA,"Proctophyllodes hipposideros"
"UMZM",714,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes huitzilopochtlii Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"huitzilopochtlii",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes huitzilopochtlii"
"UMZM",715,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes hylocichlae Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"hylocichlae",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes hylocichlae"
"UMZM",716,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes icteri Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"icteri",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes icteri"
"UMZM",717,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes icterina Zullo & Manilla, 1992",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"icterina",NA,"species",NA,"Zullo & Manilla, 1992",NA,NA,NA,NA,NA,"Proctophyllodes icterina"
"UMZM",718,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes ischnocaulus Gaud, 1953",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"ischnocaulus",NA,"species",NA,"Gaud, 1953",NA,NA,NA,NA,NA,"Proctophyllodes ischnocaulus"
"UMZM",719,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes kratochvili Cerny, 1974",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"kratochvili",NA,"species",NA,"Cerny, 1974",NA,NA,NA,NA,NA,"Proctophyllodes kratochvili"
"UMZM",720,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes legaci Gaud, 1953",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"legaci",NA,"species",NA,"Gaud, 1953",NA,NA,NA,NA,NA,"Proctophyllodes legaci"
"UMZM",721,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes leptocaulus Gaud, 1957",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"leptocaulus",NA,"species",NA,"Gaud, 1957",NA,NA,NA,NA,NA,"Proctophyllodes leptocaulus"
"UMZM",722,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes leptodiscus Mironov & Kopioj, 1997",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"leptodiscus",NA,"species",NA,"Mironov & Kopioj, 1997",NA,NA,NA,NA,NA,"Proctophyllodes leptodiscus"
"UMZM",723,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes leucosticti Chirov & Mironov, 1983",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"leucosticti",NA,"species",NA,"Chirov & Mironov, 1983",NA,NA,NA,NA,NA,"Proctophyllodes leucosticti"
"UMZM",724,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes longiphyllus Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"longiphyllus",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes longiphyllus"
"UMZM",725,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes longiquadratus Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"longiquadratus",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes longiquadratus"
"UMZM",726,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes lordocaulus Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"lordocaulus",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes lordocaulus"
"UMZM",727,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes loxiae Mironov, 2017",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"loxiae",NA,"species",NA,"Mironov, 2017",NA,NA,NA,NA,NA,"Proctophyllodes loxiae"
"UMZM",728,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes ludovicianus Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"ludovicianus",NA,"species",NA,"Atyeo & Braasch, 1966",NA,NA,NA,NA,NA,"Proctophyllodes ludovicianus"
"UMZM",729,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes lusciniae Burdejnaja & Kivganov, 2009",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"lusciniae",NA,"species",NA,"Burdejnaja & Kivganov, 2009",NA,NA,NA,NA,NA,"Proctophyllodes lusciniae"
"UMZM",730,NA,NA,NA,NA,NA,NA,NA,NA,"Proctophyllodes macedo Vitzthum, 1922",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Proctophyllodidae",NA,NA,NA,"Proctophyllodes",NA,"macedo",NA,"species",NA,"Vitzthum, 1922",NA,NA,NA,NA,NA,"Proctophyllodes macedo"
