"Dataset","taxonID","datasetID","parentNameUsageID","acceptedNameUsageID","originalNameUsageID","scientificName","scientificNameAuthorship","canonicalName","genericName","specificEpithet","infraspecificEpithet","taxonRank","nameAccordingTo","namePublishedIn","taxonomicStatus","nomenclaturalStatus","taxonRemarks","kingdom","phylum","class","order","family","genus","TPTdataset","TPTID","scientificNameID","nameAccordingToID","namePublishedInID","taxonConceptID","acceptedNameUsage","parentNameUsage","originalNameUsage","namePublishedInYear","higherClassification","subgenus","verbatimTaxonRank","vernacularName","nomenclaturalCode","reason"
"NEW","11047795","7ddf754f-d193-4cc9-b351-99906754a03b","2130084","2128721",NA,"Bryobia eharai Pritchard & Keifer, 1958","Pritchard & Keifer, 1958","Bryobia eharai","Bryobia","eharai",NA,"species",NA,"Livshits, I.Z. and Mitrofanov, V.I. The mites of the genus Bryobia C.L. Koch, 1836 (Acariformes, Bryobiidae). Trudy Gosudarstvennogo Nikitskogo Botanicheskogo Sada, 51: 1-112. (1971).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Bryobia",NA,NA,NA,NA,NA,NA,"Bryobia eharai",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11048589","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130629",NA,"Oligonychus hadrus Pritchard & Baker, 1955","Pritchard & Baker, 1955","Oligonychus hadrus","Oligonychus","hadrus",NA,"species",NA,"Tuttle, D.M. and Baker, E.W. Spider mites of southwestern United States and a revision of the family Tetranychidae. Tuscon, Usa, The University of Arizona Press: 143 p. (1968).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus hadrus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11048931","7ddf754f-d193-4cc9-b351-99906754a03b","2130420","2128970",NA,"Petrobia xerophila Mitrofanov, 1975","Mitrofanov, 1975","Petrobia xerophila","Petrobia","xerophila",NA,"species",NA,"Mitrofanov, V.I. Two new species of mites from the family Bryobiidae (Acariformes). Zoologicheskii Zhurnal, 54: 305-306. (1975).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Petrobia",NA,NA,NA,NA,NA,NA,"Petrobia xerophila",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11050459","7ddf754f-d193-4cc9-b351-99906754a03b","2129109","2129073",NA,"Aplonobia deina Pritchard & Baker, 1955","Pritchard & Baker, 1955","Aplonobia deina","Aplonobia","deina",NA,"species",NA,"Wainstein, B.A. A revision of the tribe Petrobiini (Reck) (Acariformes, Tetranychidae). Entomologicheskoe Obozrenie, 39: 214-226. (1960).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Aplonobia",NA,NA,NA,NA,NA,NA,"Aplonobia deina",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11050780","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130674",NA,"Oligonychus subtropicus Tseng, 1980","Tseng, 1980","Oligonychus subtropicus","Oligonychus","subtropicus",NA,"species",NA,"Lo, P.K.C. and Ho, C.C. The spider mite family Tetranychidae in Taiwan I. The genus Oligonychus. Journal of Taiwan Museum, 42: 59-76. (1989).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus subtropicus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11051118","7ddf754f-d193-4cc9-b351-99906754a03b","2129731","2129949",NA,"Schizotetranychus viticola Reck, 1948","Reck, 1948","Schizotetranychus viticola","Schizotetranychus","viticola",NA,"species",NA,"Bagdasarian, A.T. Tetranychoid mites (superfamily Tetranychoidea). Fauna of the Armenian S.S.R. Erevan, Akademia Nauk Armenia S.S.R. Zool. Institut: 163 p. (1957).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Eotetranychus",NA,NA,NA,NA,NA,NA,"Eotetranychus pruni",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11051857","7ddf754f-d193-4cc9-b351-99906754a03b","2130420","2128974",NA,"Petrobia barkolensis Wang & Cui, 1992","Wang & Cui, 1992","Petrobia barkolensis","Petrobia","barkolensis",NA,"species",NA,"Wang, H.F. and Cui, Y.Q. New records of Tetranychidae from China, with description of a new species of Petrobia. Sinozoologica, 4: 345-347. (1992).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Petrobia",NA,NA,NA,NA,NA,NA,"Petrobia barkolensis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11053418","7ddf754f-d193-4cc9-b351-99906754a03b","2129731","2129886",NA,"Schizotetranychus pterocaryae Reck, 1950","Reck, 1950","Schizotetranychus pterocaryae","Schizotetranychus","pterocaryae",NA,"species",NA,"Bagdasarian, A.T. Tetranychoid mites (superfamily Tetranychoidea). Fauna of the Armenian S.S.R. Erevan, Akademia Nauk Armenia S.S.R. Zool. Institut: 163 p. (1957).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Eotetranychus",NA,NA,NA,NA,NA,NA,"Eotetranychus carpini",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11053761","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130733",NA,"Oligonychus uruma Ehara, 1966","Ehara, 1966","Oligonychus uruma","Oligonychus","uruma",NA,"species",NA,"Tseng, Y.H. A monograph of the mite family Tetranychidae (Acarina : Tronbidiformes) from Taiwan. Taiwan Museum Special Publication Series, 9: 1-226. (1990).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus uruma",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11056029","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130662",NA,"Oligonychus psidii Flechtmann, 1967","Flechtmann, 1967","Oligonychus psidii","Oligonychus","psidii",NA,"species",NA,"Flechtmann, C.H.W. and Baker, E.W. A preliminary report on the Tetranychidae (Acarina) of Brazil. Annals of the Entomological Society of America, 63: 156-163. (1970).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus psidii",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11058663","7ddf754f-d193-4cc9-b351-99906754a03b","2130420","2128965",NA,"Petrobia mexicana Baker & Tuttle, 1983","Baker & Tuttle, 1983","Petrobia mexicana","Petrobia","mexicana",NA,"species",NA,"Baker, E.W. and Tuttle, D.M. A new species of Petrobia (Acari: Tetranychidae) from Mexico collected in quarantine at El Paso, Texas. International Journal of Acarology, 9: 157-159. (1983).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Petrobia",NA,NA,NA,NA,NA,NA,"Petrobia mexicana",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11058871","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130134",NA,"Tetranychus gigas Pritchard & Baker, 1955","Pritchard & Baker, 1955","Tetranychus gigas","Tetranychus","gigas",NA,"species",NA,"Tuttle, D.M. and Baker, E.W. Spider mites of southwestern United States and a revision of the family Tetranychidae. Tuscon, Usa, The University of Arizona Press: 143 p. (1968).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus gigas",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11059616","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130522",NA,"Oligonychus digitatus Davis, 1966","Davis, 1966","Oligonychus digitatus","Oligonychus","digitatus",NA,"species",NA,"Gutierrez, J. and Schicha, E. The spider mite family Tetranychidae (Acari) in New South Wales. International Journal of Acarology, 9: 99-116. (1983).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus digitatus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11060964","7ddf754f-d193-4cc9-b351-99906754a03b","2130013","2129459",NA,"Paraplonobia brickellia Baker & Tuttle, 1972","Baker & Tuttle, 1972","Paraplonobia brickellia","Paraplonobia","brickellia",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Paraplonobia",NA,NA,NA,NA,NA,NA,"Paraplonobia brickellia",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11061237","7ddf754f-d193-4cc9-b351-99906754a03b","2129589","2129262",NA,"Mixonychus carracis Chaudhri, 1971","Chaudhri, 1971","Mixonychus carracis","Mixonychus","carracis",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Mixonychus",NA,NA,NA,NA,NA,NA,"Mixonychus carracis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11062891","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130560",NA,"Oligonychus conostegiae Tuttle, Baker & Abbatiello, 1974","Tuttle, Baker & Abbatiello, 1974","Oligonychus conostegiae","Oligonychus","conostegiae",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Abbatiello, M. Spider mites from northwestern and north central Mexico (Acarina: Tetranychidae). Smithsonian Contributions to Zoology, 171: 1-18. (1974).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus conostegiae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11064376","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130735",NA,"Oligonychus araneum Davis, 1968","Davis, 1968","Oligonychus araneum","Oligonychus","araneum",NA,"species",NA,"Gutierrez, J. and Schicha, E. The spider mite family Tetranychidae (Acari) in New South Wales. International Journal of Acarology, 9: 99-116. (1983).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus araneum",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11064900","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130165",NA,"Tetranychus ludeni Zacher, 1913","Zacher, 1913","Tetranychus ludeni","Tetranychus","ludeni",NA,"species",NA,"Zacher, F. Neue und wenig bekannte Spinnmilben. Zeitschrift fur Angewandte Entomologie, 7: 181-187. (1921).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus ludeni",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11065027","7ddf754f-d193-4cc9-b351-99906754a03b","2129589","2129278",NA,"Mixonychus aculus Chaudhri, 1971","Chaudhri, 1971","Mixonychus aculus","Mixonychus","aculus",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Mixonychus",NA,NA,NA,NA,NA,NA,"Mixonychus aculus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11065773","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130504",NA,"Oligonychus pinaceus Mitrofanov & Bossenko, 1975","Mitrofanov & Bossenko, 1975","Oligonychus pinaceus","Oligonychus","pinaceus",NA,"species",NA,"Mitrofanov, V.I., Bosenko, L.I. and Bichevskis, M.Y.A. A key for the determination of the Tetranychid mites of coniferous trees. Izdatel'stvo 'Zinatne', Riga, Latvia, 41: 1-37. (1975).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus pinaceus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11068495","7ddf754f-d193-4cc9-b351-99906754a03b","2130327","2130336",NA,"Neopetrobia augustae Meyer, 1974","Meyer, 1974","Neopetrobia augustae","Neopetrobia","augustae",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Neopetrobia",NA,NA,NA,NA,NA,NA,"Neopetrobia augustae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11068628","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130256",NA,"Tetranychus evansi Baker & Pritchard, 1960","Baker & Pritchard, 1960","Tetranychus evansi","Tetranychus","evansi",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Sales, F.M. Spider mites (Tetranychidae: Acarina) of the state of Ceara, Brazil. International Journal of Acarology, 3: 1-8. (1977).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus evansi",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11069426","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130661",NA,"Oligonychus tuberculatus Estebanes & Baker, 1968","Estebanes & Baker, 1968","Oligonychus tuberculatus","Oligonychus","tuberculatus",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Abbatiello, M. Spider mites of Mexico (Acarina : Tetranychidae). International Journal of Acarology, 2: 1-102. (1976).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus tuberculatus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11070302","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130571",NA,"Oligonychus andrei Gutierrez, 1966","Gutierrez, 1966","Oligonychus andrei","Oligonychus","andrei",NA,"species",NA,"Helle, W., Bolland, H.R. and Heitmans, W.R.B. A survey of chromosome complements in the Tetranychidae. International Journal of Acarology, 7: 147-156. (1981).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus andrei",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11070657","7ddf754f-d193-4cc9-b351-99906754a03b","2130013","2129468",NA,"Paraplonobia tshipensis Meyer, 1974","Meyer, 1974","Paraplonobia tshipensis","Paraplonobia","tshipensis",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Paraplonobia",NA,NA,NA,NA,NA,NA,"Paraplonobia tshipensis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11070898","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130177",NA,"Tetranychus obsequiosus Tseng, 1990","Tseng, 1990","Tetranychus obsequiosus","Tetranychus","obsequiosus",NA,"species",NA,"Tseng, Y.H. A monograph of the mite family Tetranychidae (Acarina : Tronbidiformes) from Taiwan. Taiwan Museum Special Publication Series, 9: 1-226. (1990).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus obsequiosus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11076115","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130097",NA,"Tetranychus bastosi Tuttle, Baker & Sales, 1977","Tuttle, Baker & Sales, 1977","Tetranychus bastosi","Tetranychus","bastosi",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Sales, F.M. Spider mites (Tetranychidae: Acarina) of the state of Ceara, Brazil. International Journal of Acarology, 3: 1-8. (1977).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus bastosi",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11076455","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130698",NA,"Oligonychus shinkajii Ehara, 1963","Ehara, 1963","Oligonychus shinkajii","Oligonychus","shinkajii",NA,"species",NA,"Lo, P.K.C. and Ho, C.C. The spider mite family Tetranychidae in Taiwan I. The genus Oligonychus. Journal of Taiwan Museum, 42: 59-76. (1989).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus modestus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11076831","7ddf754f-d193-4cc9-b351-99906754a03b","2130013","2129499",NA,"Paraplonobia hilaria Tuttle & Baker, 1968","Tuttle & Baker, 1968","Paraplonobia hilaria","Paraplonobia","hilaria",NA,"species",NA,"Meyer, M.K.P.S. A revision of the Tetranychidae of Africa (Acari) with a key to the genera of the world. Entomology Memoir, Department of Agricultural Technical Services, Republic of South Africa, 1-291. (1974).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Paraplonobia",NA,NA,NA,NA,NA,NA,"Paraplonobia hilariae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11077034","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130322",NA,"Tetranychus sinhai Baker, 1962","Baker, 1962","Tetranychus sinhai","Tetranychus","sinhai",NA,"species",NA,"Flechtmann, C.H.W. and Hunter, P.E. The spider mites (Prostigmata : Tetranychidae) of Georgia. Journal of the Georgia Entomological Society, 6: 16-30. (1971).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus sinhai",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11080134","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130688",NA,"Oligonychus propetes Pritchard & Baker, 1955","Pritchard & Baker, 1955","Oligonychus propetes","Oligonychus","propetes",NA,"species",NA,"Tuttle, D.M. and Baker, E.W. Spider mites of southwestern United States and a revision of the family Tetranychidae. Tuscon, Usa, The University of Arizona Press: 143 p. (1968).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus propetes",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11080464","7ddf754f-d193-4cc9-b351-99906754a03b","2129731","2129828","2129830","Schizotetranychus fagi (Zacher, 1922)","(Zacher, 1922)","Schizotetranychus fagi","Schizotetranychus","fagi",NA,"species",NA,"Reck, G.F. Genus Schizotetranychus (Tetranychidae, Acari) described on the data material from Georgia. Soobshcheniya Akademii Nauk Gruzinskoi SSR, 9: 369-376. (1948).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Eotetranychus",NA,NA,NA,NA,NA,NA,"Eotetranychus fagi",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11080594","7ddf754f-d193-4cc9-b351-99906754a03b","2130013","7862303",NA,"Aplonobia acharis Pritchard & Baker, 1955","Pritchard & Baker, 1955","Aplonobia acharis","Aplonobia","acharis",NA,"species",NA,"Wainstein, B.A. A revision of the tribe Petrobiini (Reck) (Acariformes, Tetranychidae). Entomologicheskoe Obozrenie, 39: 214-226. (1960).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Paraplonobia",NA,NA,NA,NA,NA,NA,"Paraplonobia acharis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11080929","7ddf754f-d193-4cc9-b351-99906754a03b","2129589","2129284",NA,"Mixonychus cruzae Corpuz-Raros, 1978","Corpuz-Raros, 1978","Mixonychus cruzae","Mixonychus","cruzae",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Mixonychus",NA,NA,NA,NA,NA,NA,"Mixonychus cruzae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11081235","7ddf754f-d193-4cc9-b351-99906754a03b","2130013","2129442",NA,"Paraplonobia cousiniae Mitrofanov & Strunkova, 1971","Mitrofanov & Strunkova, 1971","Paraplonobia cousiniae","Paraplonobia","cousiniae",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Paraplonobia",NA,NA,NA,NA,NA,NA,"Paraplonobia cousiniae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11082393","7ddf754f-d193-4cc9-b351-99906754a03b","2130084","2128848",NA,"Bryobia alpina parte",NA,"Bryobia alpina parte","Bryobia","alpina","parte","species",NA,"Mathys, G. Bryobia alpina, nouvelle espèce du groupe ""Borealis "" (Acarina : Tetranychidae). Mitteilungen der Schweizerischen Entomologischen Gesellschaft, 35: (1962).","heterotypic synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Bryobia",NA,NA,NA,NA,NA,NA,"Bryobia glacialis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11082475","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130489",NA,"Oligonychus virens Gutierrez, 1969","Gutierrez, 1969","Oligonychus virens","Oligonychus","virens",NA,"species",NA,"Helle, W., Bolland, H.R. and Heitmans, W.R.B. A survey of chromosome complements in the Tetranychidae. International Journal of Acarology, 7: 147-156. (1981).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus virens",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11084392","7ddf754f-d193-4cc9-b351-99906754a03b","2130420","2128968",NA,"Petrobia vachushtii Reck, 1948","Reck, 1948","Petrobia vachushtii","Petrobia","vachushtii",NA,"species",NA,"Wainstein, B.A. A revision of the tribe Petrobiini (Reck) (Acariformes, Tetranychidae). Entomologicheskoe Obozrenie, 39: 214-226. (1960).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Petrobia",NA,NA,NA,NA,NA,NA,"Petrobia vachushtii",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11086734","7ddf754f-d193-4cc9-b351-99906754a03b","2130013","2129507",NA,"Paraplonobia candicans Meyer, 1974","Meyer, 1974","Paraplonobia candicans","Paraplonobia","candicans",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Paraplonobia",NA,NA,NA,NA,NA,NA,"Paraplonobia candicans",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11087023","7ddf754f-d193-4cc9-b351-99906754a03b","2129589","2129258",NA,"Mixonychus aestiva Tseng, 1990","Tseng, 1990","Mixonychus aestiva","Mixonychus","aestiva",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Mixonychus",NA,NA,NA,NA,NA,NA,"Mixonychus aestiva",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11089150","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130528",NA,"Oligonychus cunliffei Pritchard & Baker, 1955","Pritchard & Baker, 1955","Oligonychus cunliffei","Oligonychus","cunliffei",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Abbatiello, M. Spider mites of Mexico (Acarina : Tetranychidae). International Journal of Acarology, 2: 1-102. (1976).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus cunliffei",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11089384","7ddf754f-d193-4cc9-b351-99906754a03b","2129649","2129704","2129707","Mononychus caribbeanae (McGregor, 1950)","(McGregor, 1950)","Mononychus caribbeanae","Mononychus","caribbeanae",NA,"species",NA,"Wainstein, B.A. Tetranychoid mites of Kazakhstan (with revision of the family). Trudy Nauchno-Issled. Inst. Zashchita Rastenii Kazakh., 5: 1-276. (1960).","heterotypic synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Mononychellus",NA,NA,NA,NA,NA,NA,"Mononychellus caribbeanae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11089613","7ddf754f-d193-4cc9-b351-99906754a03b","2130327","2130366",NA,"Neopetrobia karasiensis Meyer, 1974","Meyer, 1974","Neopetrobia karasiensis","Neopetrobia","karasiensis",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Neopetrobia",NA,NA,NA,NA,NA,NA,"Neopetrobia karasiensis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11090750","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130102",NA,"Tetranychus mcdanieli McGregor, 1931","McGregor, 1931","Tetranychus mcdanieli","Tetranychus","mcdanieli",NA,"species",NA,"Tuttle, D.M. and Baker, E.W. Spider mites of southwestern United States and a revision of the family Tetranychidae. Tuscon, Usa, The University of Arizona Press: 143 p. (1968).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus mcdanieli",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11090877","7ddf754f-d193-4cc9-b351-99906754a03b","2129589","2129286",NA,"Mixonychus thailandicus Tangkanasing, 1988","Tangkanasing, 1988","Mixonychus thailandicus","Mixonychus","thailandicus",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Mixonychus",NA,NA,NA,NA,NA,NA,"Mixonychus thailandicus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
